Año,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
1937,12.619354838709677,12.264285714285714,9.661290322580644,6.863333333333332,6.829032258064517,3.3999999999999995,2.7419354838709675,5.841935483870968,5.876666666666667,7.858064516129033,8.256666666666668,10.983870967741936
1938,10.283870967741935,11.578571428571427,9.825806451612904,6.1000000000000005,4.690322580645161,3.7100000000000004,2.9709677419354836,2.1000000000000005,5.233333333333334,6.7774193548387105,9.613333333333335,11.138709677419357
1939,12.241935483870968,10.710714285714287,10.11290322580645,5.9766666666666675,5.461290322580647,4.446666666666667,2.8709677419354844,6.058064516129032,7.303333333333333,8.583870967741936,8.933333333333334,11.906451612903224
1940,12.099999999999998,11.937931034482759,9.6258064516129,8.136666666666667,7.27741935483871,5.543333333333334,5.66774193548387,4.619354838709677,6.283333333333333,8.961290322580643,9.180000000000001,11.100000000000001
1941,17.164516129032254,29.532142857142862,11.28064516129032,8.19,6.274193548387097,3.69,5.000000000000001,4.616129032258065,5.539999999999998,11.493548387096773,8.879999999999999,10.906451612903224
1942,13.258064516129034,11.621428571428575,9.75483870967742,7.273333333333332,6.387096774193549,1.3033333333333335,2.3967741935483873,3.738709677419355,5.783333333333332,7.861290322580645,9.569999999999999,11.690322580645162
1943,12.706451612903226,12.346428571428572,9.229032258064516,8.206666666666667,6.880645161290322,4.723333333333333,3.606451612903226,3.245161290322581,5.763333333333334,8.893548387096772,9.566666666666666,12.448387096774193
1944,13.280645161290325,13.82413793103448,11.177419354838708,9.073333333333332,5.612903225806452,5.273333333333334,5.609677419354839,4.509677419354839,7.1899999999999995,8.761290322580644,11.510000000000002,12.783870967741931
1945,13.032258064516126,13.117857142857146,11.69032258064516,9.349999999999998,7.664516129032258,3.82,3.5903225806451613,4.9645161290322575,8.070000000000002,9.94516129032258,9.889999999999999,10.98064516129032
1946,11.622580645161289,11.878571428571432,10.925806451612901,7.7366666666666655,6.719354838709677,4.590000000000001,4.32258064516129,4.66774193548387,7.823333333333333,7.225806451612902,10.219999999999999,11.535483870967743
1947,13.509677419354839,12.042857142857144,11.116129032258064,8.610000000000003,6.638709677419354,5.993333333333334,3.5870967741935487,4.16774193548387,6.273333333333335,7.948387096774193,10.406666666666668,11.154838709677417
1948,12.577419354838709,12.006896551724138,10.251612903225805,7.679999999999999,5.703225806451614,4.773333333333334,3.367741935483871,3.983870967741936,6.859999999999999,7.883870967741935,9.883333333333335,12.051612903225807
1949,13.329032258064514,12.31785714285714,10.038709677419355,8.690000000000001,8.422580645161291,3.6433333333333335,2.874193548387097,4.125806451612903,5.086666666666667,8.280645161290321,9.686666666666666,11.80322580645161
1950,12.961290322580643,12.492857142857144,10.361290322580645,7.316666666666666,6.97741935483871,3.2800000000000002,2.493548387096774,4.748387096774193,7.093333333333333,7.574193548387096,9.026666666666667,10.454545454545453
